id,admin_pages,admin_duration,info_pages,info_duration,product_pages,product_duration,bounce_rate,exit_rate,page_values,special_day,month,operating_system,browser,region,traffic_type,visitor_type,weekend,revenue,total_pages,total_duration,product_focus,avg_time_per_page,bounce_exit_gap
10095,2,28.0,0,0.0,6,170.8333333,0.0,0.007142857,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,0,0,8,198.8333333,0.6667,22.0926,0.007143
10097,0,0.0,0,0.0,12,1638.5,0.083333333,0.116666667,0.0,0.8,May,2,2,5,13,Returning_Visitor,0,0,12,1638.5,0.9231,126.0385,0.033333
10098,1,8.0,0,0.0,34,709.3333333,0.0,0.014761905,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0,0,35,717.3333333,0.9444,19.9259,0.014762
10099,0,0.0,0,0.0,34,1021.75,0.0,0.021354167,0.0,0.4,May,2,2,3,3,Returning_Visitor,0,0,34,1021.75,0.9714,29.1929,0.021354
10101,7,190.5833333,2,1131.0,46,5492.366667,0.019090909,0.043948052,8.567142857,0.0,May,2,6,6,6,Returning_Visitor,0,0,55,6813.9500003,0.8214,121.6777,0.024857
10102,7,330.0555556,5,251.5,116,2971.435101,0.001858304,0.012303523,3.701618891,0.0,Dec,2,2,2,2,Returning_Visitor,0,0,128,3552.9906566,0.8992,27.5426,0.010445
10103,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,0,0,1,0.0,0.5,0.0,0.0
10104,7,156.5,1,122.0,26,694.7121212,0.0,0.00297619,0.0,0.0,Mar,2,4,1,2,Returning_Visitor,0,0,34,973.2121212,0.7429,27.8061,0.002976
10105,0,0.0,0,0.0,21,1005.833333,0.009090909,0.039393939,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,0,0,21,1005.833333,0.9545,45.7197,0.030303
10106,1,30.5,1,31.0,24,533.5,0.0,0.040740741,0.0,0.0,May,4,1,1,3,Returning_Visitor,0,0,26,595.0,0.8889,22.037,0.040741
10107,7,288.5208333,0,0.0,12,402.3958333,0.0,0.002857143,0.0,0.0,Dec,1,1,8,2,New_Visitor,1,0,19,690.9166666,0.6,34.5458,0.002857
10108,3,41.2,0,0.0,7,942.8,0.0,0.03,0.0,0.0,Aug,1,1,4,5,New_Visitor,0,0,10,984.0,0.6364,89.4545,0.03
10109,0,0.0,0,0.0,2,43.0,0.0,0.1,0.0,0.4,Feb,2,2,3,3,Returning_Visitor,0,0,2,43.0,0.6667,14.3333,0.1
10110,9,252.8,0,0.0,36,1191.616667,0.013636364,0.029545455,14.75943613,0.0,Oct,2,2,2,13,Returning_Visitor,0,0,45,1444.416667,0.7826,31.4004,0.015909
10111,0,0.0,0,0.0,3,38.0,0.066666667,0.066666667,0.0,0.8,May,2,2,4,4,Returning_Visitor,0,0,3,38.0,0.75,9.5,0.0
10112,8,287.7,0,0.0,20,531.56,0.0,0.012121212,0.0,0.0,Oct,2,2,9,20,New_Visitor,0,0,28,819.26,0.6897,28.2503,0.012121
10113,10,162.2291667,0,0.0,101,2681.998105,0.010185185,0.021374201,4.195335178,0.0,Nov,3,2,3,2,Returning_Visitor,0,0,111,2844.2272717,0.9018,25.3949,0.011189
10115,3,31.33333333,0,0.0,33,1077.869048,0.0015625,0.01953125,0.0,0.0,Mar,3,2,6,2,Returning_Visitor,0,0,36,1109.20238133,0.8919,29.9784,0.017969
10117,3,84.0,0,0.0,15,183.0952381,0.0,0.016666667,0.0,0.6,May,1,1,3,2,New_Visitor,0,0,18,267.09523809999996,0.7895,14.0576,0.016667
10118,3,444.7,0,0.0,59,3296.55,0.006666667,0.0265,0.0,0.0,Jul,2,2,4,13,Returning_Visitor,0,0,62,3741.25,0.9365,59.3849,0.019833
10119,8,187.7,0,0.0,21,881.35,0.0,0.008641975,23.42271616,0.0,Jul,2,4,1,2,Returning_Visitor,0,0,29,1069.05,0.7,35.635,0.008642
10120,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,0,0,1,0.0,0.5,0.0,0.0
10121,8,137.075,0,0.0,59,2088.443506,0.006343284,0.023522862,54.07524113,0.0,May,4,2,3,3,Returning_Visitor,0,1,67,2225.518506,0.8676,32.7282,0.01718
10123,3,16.0,3,86.0,15,2773.5,0.0,0.03,78.81172527,0.0,Dec,2,2,1,2,Returning_Visitor,0,1,21,2875.5,0.6818,130.7045,0.03
10124,0,0.0,0,0.0,8,186.0,0.0,0.044444444,0.0,0.0,Dec,2,2,1,10,Returning_Visitor,0,0,8,186.0,0.8889,20.6667,0.044444
10125,0,0.0,0,0.0,14,1324.133333,0.003571429,0.015986395,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,1,0,14,1324.133333,0.9333,88.2756,0.012415
10126,8,451.2836134,10,961.45,131,2460.323686,0.003082192,0.021249277,2.325663803,0.0,Nov,2,2,3,3,Returning_Visitor,0,1,149,3873.0572994000004,0.8733,25.8204,0.018167
10127,0,0.0,0,0.0,15,598.6,0.0,0.033333333,0.0,0.0,Jul,2,2,1,2,Returning_Visitor,0,0,15,598.6,0.9375,37.4125,0.033333
10128,0,0.0,1,29.0,9,225.8333333,0.0,0.02,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,1,0,10,254.8333333,0.8182,23.1667,0.02
10129,6,133.3333333,1,398.0,129,4653.190245,0.015662578,0.025219763,6.017563943,0.0,Nov,3,2,1,3,Returning_Visitor,0,1,136,5184.5235783,0.9416,37.8432,0.009557
10130,0,0.0,0,0.0,7,270.75,0.0,0.057142857,0.0,0.0,Dec,1,1,4,2,Returning_Visitor,1,0,7,270.75,0.875,33.8438,0.057143
10131,0,0.0,0,0.0,19,2177.333333,0.0,0.010526316,0.0,0.0,Dec,2,4,1,2,New_Visitor,0,0,19,2177.333333,0.95,108.8667,0.010526
10132,3,94.0,2,44.2,56,1430.208205,0.02,0.030388889,0.0,0.0,Nov,2,2,9,3,Returning_Visitor,0,0,61,1568.408205,0.9032,25.2969,0.010389
10133,2,73.6,5,155.5666667,44,1993.396667,0.01254902,0.041246499,4.107661192,0.0,Sep,2,2,4,1,Returning_Visitor,0,0,51,2222.5633337,0.8462,42.7416,0.028697
10134,1,14.0,0,0.0,6,156.0,0.0,0.04,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,1,0,7,170.0,0.75,21.25,0.04
10136,0,0.0,0,0.0,11,229.9166667,0.018181818,0.040909091,0.0,0.0,Nov,3,2,4,1,Returning_Visitor,1,0,11,229.9166667,0.9167,19.1597,0.022727
10137,3,187.0,2,41.0,48,1769.697383,0.000606061,0.011616162,16.71534488,0.0,Mar,2,2,3,2,Returning_Visitor,0,0,53,1997.697383,0.8889,36.9944,0.01101
10139,2,124.0,1,9.0,109,3731.138116,0.004861111,0.015244789,0.0,0.2,May,1,1,3,4,Returning_Visitor,0,0,112,3864.138116,0.9646,34.1959,0.010384
10140,2,11.0,0,0.0,20,510.0,0.013636364,0.034848485,0.0,0.0,Mar,4,1,6,1,Returning_Visitor,0,0,22,521.0,0.8696,22.6522,0.021212
10141,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,4,13,Returning_Visitor,0,0,1,0.0,0.5,0.0,0.0
10142,10,175.4666667,1,7.0,82,2378.377381,0.004318937,0.017004257,13.9750483,0.0,Nov,3,2,1,13,Returning_Visitor,0,1,93,2560.8440477,0.8723,27.243,0.012685
10143,1,41.0,0,0.0,37,1501.166667,0.0,0.019298246,15.249,0.4,May,2,6,1,3,Returning_Visitor,0,1,38,1542.166667,0.9487,39.5427,0.019298
10145,5,107.125,0,0.0,34,916.0,0.0,0.002857143,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,0,0,39,1023.125,0.85,25.5781,0.002857
10146,0,0.0,0,0.0,4,39.2,0.0,0.05,0.0,0.0,Nov,1,2,1,2,New_Visitor,0,0,4,39.2,0.8,7.84,0.05
10147,0,0.0,0,0.0,11,297.25,0.0,0.022222222,0.0,0.0,May,2,2,3,1,Returning_Visitor,0,0,11,297.25,0.9167,24.7708,0.022222
10148,9,179.4533333,7,277.6333333,37,829.1871429,0.002325581,0.007674419,9.098216282,0.0,Nov,2,2,3,2,Returning_Visitor,1,0,53,1286.2738095,0.6852,23.8199,0.005349
10149,0,0.0,0,0.0,14,121.0,0.092857143,0.116666667,0.0,0.4,May,3,2,3,13,Returning_Visitor,0,0,14,121.0,0.9333,8.0667,0.02381
10152,2,67.16666667,0,0.0,61,2495.615079,0.005649718,0.016000807,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,1,0,63,2562.78174567,0.9531,40.0435,0.010351
10153,2,17.0,0,0.0,20,1415.625,0.012698413,0.044761905,32.578313,0.0,Mar,3,3,1,10,Returning_Visitor,0,0,22,1432.625,0.8696,62.288,0.032063
10155,1,45.0,0,0.0,13,1610.916667,0.0,0.007142857,0.0,0.0,Mar,1,1,1,3,New_Visitor,1,0,14,1655.916667,0.8667,110.3944,0.007143
10156,0,0.0,0,0.0,9,326.0,0.0,0.055555556,0.0,0.0,May,3,2,4,2,Returning_Visitor,0,0,9,326.0,0.9,32.6,0.055556
10157,0,0.0,0,0.0,74,2719.734091,0.008108108,0.024324324,0.0,0.0,Nov,2,2,5,1,Returning_Visitor,0,0,74,2719.734091,0.9867,36.2631,0.016216
10158,1,3.0,2,34.0,41,1021.519444,0.009302326,0.017829457,0.0,0.0,Dec,1,2,3,2,New_Visitor,1,0,44,1058.519444,0.9111,23.5227,0.008527
10159,1,26.2,0,0.0,32,1427.676667,0.0,0.021875,19.9656361,0.0,Sep,2,4,3,4,Returning_Visitor,0,1,33,1453.876667,0.9412,42.7611,0.021875
10160,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,0,0,2,0.0,0.6667,0.0,0.0
10162,3,29.33333333,0,0.0,35,468.0,0.011428571,0.022857143,0.0,0.0,May,2,2,3,3,Returning_Visitor,0,0,38,497.33333333,0.8974,12.7521,0.011429
10163,8,112.0,0,0.0,27,601.0864146,0.012643678,0.019984651,0.0,0.0,Dec,1,1,2,8,Returning_Visitor,0,0,35,713.0864146,0.75,19.808,0.007341
10164,10,1427.025,1,99.8,26,1446.520523,0.019362745,0.025837468,10.59553121,0.0,Aug,1,1,1,4,Returning_Visitor,0,0,37,2973.345523,0.6842,78.2459,0.006475
10165,0,0.0,0,0.0,20,447.5,0.02,0.04,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,20,447.5,0.9524,21.3095,0.02
10166,1,0.0,0,0.0,1,17.2,0.05,0.15,0.0,0.0,Aug,2,2,1,5,Returning_Visitor,0,0,2,17.2,0.3333,5.7333,0.1
10168,0,0.0,7,840.5833333,162,5918.308915,0.004790419,0.019256933,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0,0,169,6758.8922483,0.9529,39.7582,0.014467
10169,1,92.6,0,0.0,4,207.9333333,0.0,0.04,0.0,0.0,Jul,1,1,9,20,New_Visitor,0,0,5,300.5333333,0.6667,50.0889,0.04
10171,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,2,3,1,Returning_Visitor,0,0,1,0.0,0.5,0.0,0.0
10172,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,6,1,Returning_Visitor,0,0,1,0.0,0.5,0.0,0.0
10173,6,139.0,0,0.0,29,491.1,0.0,0.003333333,0.0,0.0,Mar,2,2,1,2,New_Visitor,1,0,35,630.1,0.8056,17.5028,0.003333
10174,3,40.5,0,0.0,20,758.75,0.0,0.02,38.26667925,0.0,Nov,2,2,8,3,Returning_Visitor,0,1,23,799.25,0.8333,33.3021,0.02
10175,6,703.5,3,23.0,26,2259.55,0.001960784,0.015686275,14.388,0.0,May,1,1,1,3,Returning_Visitor,0,0,35,2986.05,0.7222,82.9458,0.013725
10176,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,7,3,1,Returning_Visitor,0,0,1,0.0,0.5,0.0,0.0
10178,0,0.0,0,0.0,6,339.5,0.0,0.016666667,124.9045858,0.0,Nov,2,6,9,20,New_Visitor,0,1,6,339.5,0.8571,48.5,0.016667
10180,0,0.0,0,0.0,8,493.75,0.0,0.05,0.0,0.0,Nov,2,2,4,20,Other,0,0,8,493.75,0.8889,54.8611,0.05
10181,2,61.16666667,0,0.0,47,901.25,0.008333333,0.025,32.799375,0.0,May,2,4,6,4,Returning_Visitor,0,1,49,962.41666667,0.94,19.2483,0.016667
10182,1,17.75,0,0.0,22,610.975,0.031818182,0.072727273,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,0,0,23,628.725,0.9167,26.1969,0.040909
10183,4,1764.0,1,0.0,3,86.0,0.0,0.033333333,0.0,0.0,May,3,2,4,5,New_Visitor,0,0,8,1850.0,0.3333,205.5556,0.033333
10184,2,141.6,0,0.0,10,728.18,0.018181818,0.065367965,14.28629744,0.0,Sep,3,2,1,1,Returning_Visitor,1,0,12,869.78,0.7692,66.9062,0.047186
10185,0,0.0,0,0.0,6,216.0,0.0,0.033333333,0.0,0.0,Mar,2,4,7,10,Returning_Visitor,0,0,6,216.0,0.8571,30.8571,0.033333
10186,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,0,0,1,0.0,0.5,0.0,0.0
10188,0,0.0,0,0.0,36,851.3333333,0.010810811,0.032432432,0.0,0.2,May,4,1,1,4,Returning_Visitor,0,0,36,851.3333333,0.973,23.009,0.021622
10189,8,161.6685714,0,0.0,518,11976.72135,3.83e-05,0.003837261,0.0,0.0,Oct,4,2,9,2,Returning_Visitor,0,0,526,12138.3899214,0.9829,23.033,0.003799
10190,9,904.5833333,4,83.5,132,4096.15859,0.012738095,0.022973065,8.960747931,0.0,Nov,3,2,3,2,Returning_Visitor,1,1,145,5084.2419233,0.9041,34.8236,0.010235
10192,0,0.0,0,0.0,41,451.7142857,0.007692308,0.018376068,0.0,0.0,Nov,2,2,6,11,Returning_Visitor,0,0,41,451.7142857,0.9762,10.7551,0.010684
10193,5,75.5,0,0.0,24,1009.95,0.007407407,0.018518519,0.0,0.0,Nov,2,4,6,3,Returning_Visitor,0,0,29,1085.45,0.8,36.1817,0.011111
10194,4,131.0,0,0.0,30,548.96,0.005882353,0.026470588,6.929826318,0.0,Nov,2,2,2,4,Returning_Visitor,0,1,34,679.96,0.8571,19.4274,0.020588
10195,2,18.0,0,0.0,17,1218.75,0.0,0.050980392,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0,0,19,1236.75,0.85,61.8375,0.05098
10196,8,131.9642857,7,1039.166667,61,1407.446429,0.000533333,0.019203175,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,0,0,76,2578.5773817,0.7922,33.488,0.01867
10198,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,June,2,2,1,1,Returning_Visitor,0,0,1,0.0,0.5,0.0,0.0
10200,4,65.6,0,0.0,25,575.8166667,0.0,0.007142857,0.0,0.0,Nov,2,4,2,20,Returning_Visitor,1,0,29,641.4166667000001,0.8333,21.3806,0.007143
10201,0,0.0,1,85.0,2,35.5,0.0,0.066666667,0.0,0.4,May,1,2,8,1,Returning_Visitor,0,0,3,120.5,0.5,30.125,0.066667
10202,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,2,7,3,Returning_Visitor,0,0,1,0.0,0.5,0.0,0.0
10204,5,286.4642857,1,29.5,64,2058.604545,0.008955224,0.009549977,6.49391045,0.0,Nov,3,2,3,10,Returning_Visitor,0,1,70,2374.5688307,0.9014,33.4446,0.000595
10205,14,88.19047619,5,218.65,168,4316.262171,0.003575419,0.018670927,11.71746761,0.0,Jul,2,2,3,1,Returning_Visitor,0,0,187,4623.10264719,0.8936,24.591,0.015096
10206,5,173.9666667,0,0.0,17,930.3666667,0.018181818,0.017272727,0.0,0.0,Aug,2,2,3,4,Returning_Visitor,0,0,22,1104.3333334,0.7391,48.0145,-0.000909
10207,1,10.0,2,34.0,22,367.3761905,0.0,0.011038961,0.0,0.0,May,1,1,4,6,Returning_Visitor,1,0,25,411.3761905,0.8462,15.8222,0.011039
10208,0,0.0,0,0.0,8,101.8333333,0.0,0.058333333,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0,0,8,101.8333333,0.8889,11.3148,0.058333
10210,11,202.4254386,5,1767.666667,338,13265.35595,0.007520348,0.018855633,1.114150182,0.0,Nov,2,2,3,2,Returning_Visitor,0,1,354,15235.4480556,0.9521,42.9168,0.011335
10211,4,724.0,0,0.0,2,159.0,0.0,0.008,0.0,0.0,Mar,4,2,1,7,New_Visitor,0,0,6,883.0,0.2857,126.1429,0.008
10212,8,162.4166667,2,102.0,25,357.1666667,0.007407407,0.015873016,0.0,0.0,Dec,4,1,3,2,Returning_Visitor,1,0,35,621.5833334,0.6944,17.2662,0.008466
10213,5,62.0,0,0.0,30,3815.166667,0.0,0.026200717,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,0,0,35,3877.166667,0.8333,107.6991,0.026201
10214,0,0.0,0,0.0,61,1636.466667,0.0,0.009289617,0.0,0.0,Nov,2,2,1,2,New_Visitor,0,0,61,1636.466667,0.9839,26.3946,0.00929
10215,0,0.0,2,21.0,43,1825.557143,0.0,0.018115942,0.0,0.0,Nov,2,6,1,2,Returning_Visitor,1,0,45,1846.557143,0.9348,40.1425,0.018116
10217,6,294.0705128,6,1343.25,51,3472.870513,0.011866969,0.037170572,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,0,63,5110.1910258,0.7969,79.8467,0.025304
10218,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,2,8,3,Returning_Visitor,0,0,1,0.0,0.5,0.0,0.0
10219,1,19.0,0,0.0,29,605.6722222,0.003448276,0.025517241,0.0,0.8,May,3,2,3,6,Returning_Visitor,0,0,30,624.6722222,0.9355,20.1507,0.022069
10221,4,139.0,1,146.0,26,1740.45,0.016666667,0.03,0.0,0.0,May,1,1,6,2,Returning_Visitor,1,0,31,2025.45,0.8125,63.2953,0.013333
10222,2,52.0,1,17.66666667,18,1262.0,0.0,0.00952381,0.0,0.0,Mar,2,2,1,2,New_Visitor,0,0,21,1331.66666667,0.8182,60.5303,0.009524
10223,9,116.5416667,4,208.6666667,57,1813.250382,0.003030303,0.011897547,30.60955642,0.0,Nov,1,2,1,2,Returning_Visitor,0,1,70,2138.4587154,0.8028,30.1191,0.008867
10225,3,80.6,2,112.8,10,390.2,0.0,0.015384615,0.0,0.0,Oct,2,5,3,20,Returning_Visitor,0,0,15,583.5999999999999,0.625,36.475,0.015385
10226,2,213.6,4,108.0,19,989.3333333,0.029166667,0.0375,0.0,0.0,June,1,1,1,2,Returning_Visitor,1,0,25,1310.9333333,0.7308,50.4205,0.008333
10227,6,571.5,0,0.0,49,1196.25,0.007843137,0.018954248,0.0,0.0,Dec,2,2,3,13,Returning_Visitor,1,0,55,1767.75,0.875,31.567,0.011111
10228,0,0.0,0,0.0,2,233.5,0.0,0.033333333,0.0,0.0,May,1,1,1,1,Returning_Visitor,0,0,2,233.5,0.6667,77.8333,0.033333
10230,1,28.2,0,0.0,20,679.5666667,0.0,0.006349206,0.0,0.0,Nov,2,2,2,3,New_Visitor,0,0,21,707.7666667000001,0.9091,32.1712,0.006349
10233,0,0.0,0,0.0,200,6867.193847,0.006408856,0.024587384,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,0,200,6867.193847,0.995,34.1651,0.018179
10234,3,219.0,0,0.0,12,526.3333333,0.022222222,0.058571429,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,0,0,15,745.3333333,0.75,46.5833,0.036349
10235,0,0.0,1,12.0,22,1668.95,0.0,0.00952381,12.18867006,0.0,Dec,2,2,1,2,New_Visitor,1,1,23,1680.95,0.9167,70.0396,0.009524
10236,0,0.0,0,0.0,19,196.5,0.0,0.021052632,0.0,0.0,May,2,2,7,1,Returning_Visitor,1,0,19,196.5,0.95,9.825,0.021053
10237,3,80.625,1,54.0,11,314.25,0.037333333,0.042857143,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,0,0,15,448.875,0.6875,28.0547,0.005524
10238,0,0.0,0,0.0,31,2767.625,0.0,0.006896552,52.67778465,0.0,Nov,8,13,9,20,Other,0,1,31,2767.625,0.9688,86.4883,0.006897
10239,0,0.0,0,0.0,3,120.5,0.0,0.066666667,0.0,0.0,Nov,2,2,3,1,Other,1,0,3,120.5,0.75,30.125,0.066667
10240,0,0.0,0,0.0,39,794.16,0.0,0.012820513,0.0,0.0,Sep,4,2,1,4,Returning_Visitor,0,0,39,794.16,0.975,19.854,0.012821
10241,2,7.0,0,0.0,11,778.0,0.018181818,0.072727273,0.0,0.8,May,1,1,1,3,Returning_Visitor,0,0,13,785.0,0.7857,56.0714,0.054545
10242,0,0.0,0,0.0,9,300.0,0.011111111,0.033333333,0.0,0.8,May,2,4,1,3,Returning_Visitor,0,0,9,300.0,0.9,30.0,0.022222
10243,2,34.0,0,0.0,35,1907.135417,0.006944444,0.021993464,64.25350176,0.0,Dec,2,2,1,10,Returning_Visitor,1,0,37,1941.135417,0.9211,51.0825,0.015049
10244,1,8.5,0,0.0,30,659.2,0.0,0.006451613,0.0,0.0,Mar,2,2,3,3,New_Visitor,1,0,31,667.7,0.9375,20.8656,0.006452
10245,0,0.0,0,0.0,11,577.75,0.018181818,0.033333333,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,0,0,11,577.75,0.9167,48.1458,0.015152
10247,3,14.0,0,0.0,20,1424.928571,0.01,0.022222222,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,23,1438.928571,0.8333,59.9554,0.012222
10248,5,1321.25,0,0.0,7,54.5,0.0,0.04,0.0,0.2,May,3,2,2,2,Returning_Visitor,0,0,12,1375.75,0.5385,105.8269,0.04
10249,4,62.5,0,0.0,53,1840.369156,0.007407407,0.023148148,46.77831787,0.0,Dec,1,1,2,2,Returning_Visitor,0,1,57,1902.869156,0.9138,32.8081,0.015741
10253,1,0.0,0,0.0,6,261.6666667,0.071428571,0.125714286,0.0,0.0,June,3,2,2,4,Returning_Visitor,0,0,7,261.6666667,0.75,32.7083,0.054286
10254,0,0.0,0,0.0,10,466.75,0.0,0.028571429,0.0,0.0,May,3,2,1,4,Returning_Visitor,1,0,10,466.75,0.9091,42.4318,0.028571
10255,11,494.1666667,4,151.0,180,4773.335638,0.000537634,0.008600444,0.0,0.0,May,2,2,3,3,Returning_Visitor,0,0,195,5418.5023046999995,0.9184,27.6454,0.008063
10257,1,14.0,0,0.0,21,334.7857143,0.0,0.023333333,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,22,348.7857143,0.913,15.1646,0.023333
10258,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,2,2,Returning_Visitor,0,0,1,0.0,0.5,0.0,0.0
10260,4,107.75,0,0.0,15,369.05,0.005555556,0.029365079,0.0,0.0,Nov,3,2,8,1,Returning_Visitor,0,0,19,476.8,0.75,23.84,0.02381
10261,0,0.0,0,0.0,4,2528.0,0.0,0.066666667,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,1,0,4,2528.0,0.8,505.6,0.066667
10262,2,25.0,0,0.0,5,40.0,0.066666667,0.083333333,0.0,0.6,May,2,2,1,1,Returning_Visitor,0,0,7,65.0,0.625,8.125,0.016667
10263,2,71.3,0,0.0,18,813.8,0.010526316,0.045438596,0.0,0.8,May,3,2,8,13,Returning_Visitor,0,0,20,885.0999999999999,0.8571,42.1476,0.034912
10266,1,53.4,0,0.0,3,292.0,0.0,0.0,0.0,0.0,Nov,2,2,1,4,Returning_Visitor,0,0,4,345.4,0.6,69.08,0.0
10267,1,23.2,0,0.0,4,44.8,0.0,0.05,0.0,0.0,June,2,10,7,4,Returning_Visitor,1,0,5,68.0,0.6667,11.3333,0.05
10268,1,64.5,0,0.0,41,961.25,0.0025,0.020714286,0.0,0.0,Dec,2,2,1,2,New_Visitor,0,0,42,1025.75,0.9535,23.8547,0.018214
10269,0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Nov,1,1,4,10,Returning_Visitor,1,0,3,0.0,0.75,0.0,0.0
10270,0,0.0,0,0.0,6,551.0,0.033333333,0.05,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,0,0,6,551.0,0.8571,78.7143,0.016667
10271,1,115.0,0,0.0,19,1383.191667,0.01,0.019166667,0.0,0.0,May,1,1,1,3,Returning_Visitor,0,0,20,1498.191667,0.9048,71.3425,0.009167
10274,12,171.2916667,2,55.5,213,7443.407447,0.003958333,0.014633794,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0,0,227,7670.1991136999995,0.9342,33.6412,0.010675
10275,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,13,Returning_Visitor,0,0,1,0.0,0.5,0.0,0.0
10276,1,100.0,0,0.0,9,246.1666667,0.0,0.025,0.0,0.0,Dec,3,2,8,2,Returning_Visitor,1,0,10,346.1666667,0.8182,31.4697,0.025
10278,0,0.0,0,0.0,4,29.0,0.1,0.125,0.0,0.8,May,2,2,2,4,Returning_Visitor,0,0,4,29.0,0.8,5.8,0.025
10279,0,0.0,0,0.0,6,78.0,0.05,0.077777778,0.0,0.0,May,1,1,1,15,Returning_Visitor,1,0,6,78.0,0.8571,11.1429,0.027778
10280,2,40.41666667,0,0.0,33,1477.734676,0.0,0.018970588,9.694154066,0.0,Dec,2,2,4,1,Returning_Visitor,1,0,35,1518.15134267,0.9167,42.1709,0.018971
10281,5,267.5,0,0.0,5,62.5,0.022222222,0.044444444,0.0,0.0,Mar,2,2,2,3,New_Visitor,1,0,10,330.0,0.4545,30.0,0.022222
10282,1,26.5,0,0.0,13,470.5,0.0,0.016666667,41.422095,0.0,Nov,1,1,4,2,New_Visitor,0,1,14,497.0,0.8667,33.1333,0.016667
10283,0,0.0,0,0.0,9,242.75,0.0,0.074074074,0.0,0.0,Nov,2,5,7,2,Returning_Visitor,0,0,9,242.75,0.9,24.275,0.074074
10284,1,43.4,0,0.0,29,432.0222222,0.0,0.006896552,0.0,0.0,Nov,1,1,1,3,New_Visitor,0,0,30,475.42222219999996,0.9355,15.3362,0.006897
10287,1,39.0,0,0.0,18,314.8333333,0.0,0.005882353,0.0,0.0,May,2,2,7,4,Returning_Visitor,1,0,19,353.8333333,0.9,17.6917,0.005882
10288,0,0.0,0,0.0,6,74.0,0.0,0.02,0.0,0.0,Mar,2,4,6,8,Returning_Visitor,0,0,6,74.0,0.8571,10.5714,0.02
10289,0,0.0,0,0.0,8,123.0,0.025,0.029166667,0.0,0.0,Nov,3,2,3,11,Returning_Visitor,1,0,8,123.0,0.8889,13.6667,0.004167
10290,7,1463.333333,0,0.0,30,1410.238889,0.005263158,0.010557237,0.0,0.0,Nov,1,1,4,2,New_Visitor,0,0,37,2873.572222,0.7895,75.6203,0.005294
10291,2,22.8,0,0.0,81,1342.75,0.0,0.008860759,0.0,0.0,Sep,1,1,1,3,Returning_Visitor,0,1,83,1365.55,0.9643,16.2565,0.008861
10292,0,0.0,1,2.0,33,2601.231408,0.005882353,0.011764706,177.7714536,0.0,Nov,2,2,7,20,Returning_Visitor,0,1,34,2603.231408,0.9429,74.378,0.005882
10293,0,0.0,0,0.0,6,42.0,0.033333333,0.05,0.0,0.0,Nov,2,2,9,3,Returning_Visitor,0,0,6,42.0,0.8571,6.0,0.016667
10294,2,67.5,0,0.0,11,294.0,0.0,0.009090909,0.0,0.0,Dec,1,1,3,8,Returning_Visitor,1,0,13,361.5,0.7857,25.8214,0.009091
