id,INJ_SEV,RATWGT
200281,0,90.05
200284,2,14.84
200297,2,121.48
200304,2,23.18
200309,3,22.49
200311,1,22.49
200318,2,14.84
200321,1,116.45
200322,0,193.12
200324,2,31.78
200326,1,32.1
200330,2,28.08
200334,3,14.83
200336,1,18.69
200338,0,113.31
200339,0,244.06
200340,0,201.62
200347,2,35.08
200355,1,119.14
200356,3,24.91
200369,2,14.15
200374,3,14.01
200387,2,41.66
200390,0,90.6
200395,0,99.8
200403,1,33.02
200408,2,16.12
200413,1,119.38
200422,0,196.79
200426,0,196.79
200427,4,43.79
200433,1,30.76
200436,0,89.66
200437,1,30.0
200439,0,137.19
200440,2,119.38
200441,3,29.96
200447,0,89.66
200465,0,100.56
200478,0,91.02
200481,0,102.29
200483,0,195.46
200485,0,102.29
200486,1,129.51
200496,1,34.32
200502,0,89.66
200503,0,195.8
200506,2,116.66
200528,4,25.76
200529,1,31.94
200531,0,197.87
200533,1,31.36
200540,0,92.74
200551,0,105.76
200557,2,32.04
200563,0,195.62
200566,1,31.96
200567,0,201.99
200570,0,201.99
200577,3,24.8
200582,2,120.79
200583,0,91.53
200586,0,91.53
200593,0,92.86
200602,1,34.52
200607,0,92.74
200618,1,33.02
200629,2,15.81
200641,1,15.88
200644,0,91.02
200647,1,14.77
200651,3,8.22
200670,3,20.29
200671,1,122.42
200676,0,209.24
200678,1,119.82
200679,0,96.43
200684,1,136.86
200689,3,27.55
200701,3,20.29
200707,0,244.06
200712,1,15.81
200722,0,90.05
200725,3,23.25
200730,2,31.96
200738,1,22.59
200739,1,122.29
200741,4,50.69
200744,0,232.89
200746,1,34.86
200749,0,149.15
200754,1,31.07
200757,1,32.28
200760,0,93.94
200766,0,201.18
200770,0,92.82
200774,2,14.84
200782,1,138.33
200787,1,30.74
200804,0,92.86
200808,0,92.74
200809,0,92.74
200811,0,101.18
200820,1,127.68
200824,1,29.69
200827,1,23.09
200834,0,133.64
200836,2,33.02
200837,2,14.21
200854,0,193.42
200855,0,89.74
200859,2,122.21
200863,1,119.82
200869,3,27.13
200874,1,115.84
200877,0,131.29
200879,0,209.24
200880,1,33.02
200882,0,101.59
200884,2,136.86
200890,0,96.43
200894,2,31.07
200900,2,123.96
200903,0,92.24
200919,1,32.06
200927,0,193.2
200930,0,92.77
200932,1,31.98
200938,0,193.12
200943,0,93.82
200949,0,227.74
200954,1,122.09
200959,0,93.94
200966,3,8.7
200971,1,122.73
200973,0,92.82
200974,1,32.08
200978,0,90.01
200980,0,195.62
200984,0,92.57
200985,0,137.76
200995,2,32.06
200998,0,91.53
201000,0,92.77
201010,3,24.79
201034,1,31.98
201041,0,93.4
201042,2,31.96
201056,0,195.62
201061,1,31.58
201064,1,31.58
201072,1,32.18
201073,3,25.83
201078,2,129.42
201083,1,123.96
201096,0,100.56
201097,3,8.55
201103,3,16.03
201104,0,100.56
201112,0,201.99
201113,0,92.57
201115,0,138.33
201117,0,89.03
201122,2,22.36
201129,0,202.05
201133,1,120.77
201135,0,200.35
201137,0,91.78
201141,0,91.78
201148,0,200.35
201151,2,14.78
201152,0,137.17
201154,0,91.78
201161,1,31.54
201163,2,120.77
201171,0,91.48
201177,1,135.58
201190,0,91.48
201191,3,7.45
201204,0,96.18
201209,2,40.36
201220,0,93.71
201221,0,203.32
201227,0,93.71
201228,2,32.48
201230,0,93.71
201231,2,32.48
201233,0,93.71
201236,0,203.32
201239,0,93.71
201248,0,203.32
201250,0,91.46
201251,0,134.52
201268,0,197.23
201272,3,26.69
201275,0,91.46
201281,0,235.33
201290,0,92.71
201293,0,137.76
201299,2,14.84
201302,0,205.1
201303,1,121.62
201317,3,26.37
201320,1,14.9
201322,0,93.82
201332,1,32.1
201339,1,31.97
201340,1,39.28
201347,0,202.05
201352,1,129.01
201361,1,33.02
201370,0,101.18
201381,1,203.41
201384,0,210.24
201388,0,98.63
201392,2,34.62
201397,1,16.26
201403,1,108.75
201406,0,100.21
201409,1,16.26
201421,1,16.26
201422,0,102.29
201427,0,220.2
201429,3,24.94
201438,1,16.26
201445,1,31.07
201449,2,14.84
201457,0,201.18
201467,0,92.77
201468,2,122.77
201470,0,94.11
201471,0,90.71
201475,0,197.87
201482,3,28.97
201483,0,90.71
201488,3,23.39
201489,0,91.53
201491,0,193.45
201494,0,130.39
201495,0,93.82
201496,0,195.82
201498,0,93.82
201499,1,122.21
201502,0,106.48
201504,1,217.63
201514,0,196.13
201517,1,121.48
201518,1,32.04
201523,0,92.57
201536,1,122.69
201539,0,201.62
201543,0,92.74
201548,0,103.83
201562,1,16.26
201570,1,121.85
201573,1,16.87
201574,0,149.13
201576,2,26.03
201577,1,34.86
201580,1,16.26
201586,0,89.66
201597,0,107.11
201612,0,89.66
201614,0,220.2
201625,0,89.66
201632,0,102.3
201638,2,15.97
201639,1,34.01
201640,0,102.3
201641,1,34.01
201643,0,214.7
201652,1,34.01
201655,1,34.32
201661,2,34.32
201662,0,100.56
201665,2,29.69
201678,0,205.1
201679,0,130.39
201685,2,31.07
201690,3,24.91
201692,1,31.07
201694,1,14.84
201705,0,202.37
201709,2,32.08
201710,0,92.82
201711,0,92.71
201716,2,122.11
201718,2,117.29
201722,3,10.27
201740,4,27.1
201741,2,36.04
201746,0,99.98
201747,1,36.96
201753,2,119.14
201764,0,92.86
201770,1,31.97
201776,0,101.59
201778,0,101.59
201779,2,35.15
201783,0,101.59
201784,2,20.29
201820,1,30.87
201821,0,193.42
201827,0,214.7
201833,0,90.05
201835,4,33.65
201852,2,32.04
201854,1,32.04
201867,2,32.06
201881,3,28.97
201893,0,103.83
201906,1,119.14
201917,1,117.39
201922,0,199.12
201936,0,208.21
201937,0,97.37
201939,1,42.93
201942,0,144.25
201948,2,42.44
201949,2,42.93
201952,2,42.93
201955,0,208.21
201959,2,42.93
201961,0,97.37
201971,0,111.53
201972,0,111.53
201974,0,167.43
201979,0,214.7
201988,3,26.98
201989,0,214.7
201994,3,24.44
201996,0,203.67
202002,4,26.39
202003,0,92.24
202008,0,92.82
202018,0,89.03
202020,0,200.96
202033,1,18.69
202035,0,236.0
202040,1,25.23
202044,2,14.52
202049,3,22.26
202050,2,22.36
202061,0,90.05
202072,0,202.37
202083,0,92.71
202086,2,14.84
202090,0,87.74
202096,0,106.48
202099,2,39.28
202109,0,90.01
202112,0,92.57
202127,0,205.1
202132,3,26.02
202133,0,96.38
202139,0,203.67
202144,0,92.71
202145,0,193.2
202147,2,30.61
202148,3,26.1
202158,1,31.98
202161,0,92.77
202166,0,92.77
202168,1,31.98
202172,2,31.96
202176,0,208.44
202177,0,208.44
202179,0,202.3
202183,0,195.62
202185,0,89.03
202187,0,91.53
202198,0,91.78
202209,1,31.54
202210,0,200.35
202213,1,120.77
202217,1,31.54
202231,0,91.48
202232,2,119.91
202237,2,14.49
202245,0,198.6
202246,0,91.48
202261,0,96.18
202270,2,23.11
202272,3,14.82
202286,1,30.67
202289,1,30.67
202306,0,200.63
202318,3,15.37
202321,1,122.42
202327,1,32.2
202331,1,14.77
202353,2,15.95
202372,0,214.7
202373,0,203.27
202398,3,24.39
202406,0,98.63
202408,0,210.24
202413,1,33.02
202416,0,96.43
202419,2,33.19
202422,2,34.52
202427,2,31.36
202434,0,197.87
202442,3,26.1
202449,0,135.58
202450,2,122.77
202456,0,93.94
202458,2,34.86
202465,0,201.99
202475,3,18.29
202477,2,31.97
202480,0,96.43
202483,1,33.02
202493,3,14.86
202511,1,127.68
202518,0,195.8
202521,0,111.53
202528,0,99.8
202529,0,89.66
202533,0,111.53
202537,0,89.66
202546,2,37.02
202559,0,89.66
202560,1,25.75
202564,1,34.32
202567,0,100.56
202571,0,195.8
202572,1,137.19
202576,0,216.9
202579,3,10.61
202583,1,144.54
202585,1,34.52
202588,1,117.29
202590,0,193.2
202595,1,14.84
202605,0,200.96
202606,2,32.04
202612,3,23.18
202617,0,137.76
202618,1,122.11
202620,3,29.62
202621,0,156.11
202625,0,138.33
202629,0,195.11
202647,0,245.14
202650,0,89.74
202660,0,111.53
202663,0,193.42
202670,1,31.31
202675,0,89.74
202693,0,245.14
202695,0,101.59
202696,2,20.29
202706,2,35.15
202713,0,209.24
202721,3,10.5
202737,1,34.52
202743,1,29.69
202745,1,32.39
202756,3,13.25
202759,0,217.91
202763,0,197.87
202765,1,32.08
202790,1,36.04
202793,4,46.96
202807,2,118.56
202812,1,31.58
202813,0,135.8
202814,4,11.24
202816,0,96.43
202826,2,116.92
202830,2,30.5
202831,2,19.27
202851,2,30.5
202853,1,34.86
202855,1,37.74
202862,2,121.75
202866,2,22.71
202868,0,202.17
202873,0,96.43
202874,0,134.8
202877,1,33.02
202878,2,31.14
202880,0,92.38
202883,3,25.52
202886,1,23.77
202891,0,202.17
202893,2,31.88
202904,0,92.38
202927,0,100.56
202934,1,31.88
202936,0,202.17
202937,2,22.71
202939,0,111.53
202943,0,92.38
202955,0,238.89
202963,0,101.18
202967,0,223.07
202988,2,32.1
202992,3,14.9
202998,1,32.1
203000,0,93.82
203005,3,24.44
203009,0,93.94
203013,1,32.04
203016,0,202.37
203023,1,32.08
203031,1,142.5
203034,1,39.28
203042,0,89.66
203045,3,14.87
203047,0,92.86
203048,0,201.62
203054,2,20.59
203057,0,92.74
203075,2,37.74
203077,1,31.65
203079,1,31.65
203080,0,96.43
203082,1,31.14
203088,2,34.32
203090,2,129.51
203093,0,111.53
203100,0,200.73
203101,0,92.62
203102,0,92.62
203103,1,33.02
203112,0,92.62
203116,0,99.8
203135,0,92.62
203138,0,99.8
203142,1,47.34
203143,0,200.73
203149,0,167.43
203150,1,37.74
203151,0,92.62
203158,1,34.52
203160,1,144.54
203162,1,15.81
203168,0,90.05
203171,0,146.65
203172,2,33.22
203175,0,92.24
203182,1,31.98
203185,1,17.09
203186,0,105.58
203192,0,113.31
203203,1,36.96
203224,0,92.01
203226,0,210.36
203228,1,39.28
203231,0,201.62
203241,0,93.82
203243,1,14.9
203250,1,31.97
203257,0,201.62
203258,0,201.62
203263,3,25.48
203266,0,200.35
203273,1,120.77
203275,1,14.49
203277,0,198.6
203285,1,119.91
203308,0,110.35
203313,3,14.86
203316,0,92.74
203318,2,122.21
203319,0,101.59
203320,2,136.86
203330,0,111.53
203338,0,92.62
203340,1,139.12
203343,3,47.7
203362,0,139.12
203402,2,126.7
203406,4,20.07
203407,0,102.3
203410,1,34.01
203423,0,200.73
203425,3,13.37
203427,0,139.12
203436,0,105.58
203437,1,17.09
203438,0,102.3
203444,3,26.56
203454,1,123.14
203458,3,24.39
203464,1,36.96
203473,0,217.91
203474,0,244.06
203481,1,142.66
203486,0,214.7
203487,0,143.39
203488,0,102.3
203496,0,99.8
203497,1,130.65
203524,2,14.83
203539,3,13.62
203542,3,29.05
203546,3,25.12
203550,0,92.74
203551,1,31.88
203554,0,202.17
203562,0,92.62
203568,2,123.14
203575,0,200.73
203589,0,111.53
203590,0,102.3
203598,1,137.16
203621,0,92.62
203624,1,32.2
203628,3,26.98
203633,0,204.56
203638,0,99.8
203650,1,23.94
203654,0,99.8
203656,2,15.97
203657,1,15.97
203660,0,202.57
203661,2,136.86
203662,4,40.81
203664,1,34.62
203669,0,214.7
203676,3,25.53
203677,0,93.5
203678,2,31.48
203683,3,22.29
203692,0,93.93
203704,0,196.03
203708,2,16.34
203709,3,16.03
203710,2,34.32
203714,0,99.8
203716,0,100.56
203727,3,27.75
203731,2,31.07
203733,1,14.84
203744,0,89.66
203748,3,12.81
203749,0,156.11
203750,1,31.97
203758,0,143.39
203768,0,111.53
203771,0,91.02
203777,0,102.3
203786,0,102.29
203802,3,26.98
203804,0,133.64
203809,0,214.7
203812,2,119.82
203824,1,15.81
203825,1,466.19
203835,0,99.8
203836,0,484.28
203838,3,40.85
203839,0,91.02
203843,1,15.95
203852,0,195.8
203855,0,102.3
203856,0,202.17
203871,0,202.17
203877,0,195.8
203880,1,116.66
203885,1,39.28
203893,0,216.9
203897,2,34.32
203898,2,129.51
203901,0,216.9
203902,0,100.56
203908,3,29.09
203912,0,99.8
203915,2,14.84
203921,2,24.74
203932,1,39.28
203934,1,39.28
203941,1,14.86
203944,0,92.74
203947,0,137.16
203948,0,92.38
203951,0,137.16
203955,1,31.88
203956,0,137.16
203958,0,92.38
203961,0,202.17
203962,1,31.88
203967,0,214.7
203971,0,214.7
203977,0,214.7
203994,3,20.11
203995,1,43.29
203999,2,16.26
204004,3,22.71
204011,4,23.19
204015,1,121.75
204021,4,31.62
204031,3,25.52
204032,3,24.8
204040,1,22.71
204061,0,92.38
204066,0,202.17
204073,0,113.31
204079,1,37.74
204080,1,24.39
204084,0,89.66
204086,2,34.52
204087,1,17.58
204089,1,37.02
204095,2,31.13
204097,1,34.52
204099,0,244.06
204100,0,113.31
204102,0,113.31
204104,0,244.06
204105,1,16.34
204106,1,15.66
204118,0,217.91
204120,2,29.69
204122,1,29.69
204129,1,32.28
204133,2,32.08
204136,0,200.96
204145,0,195.62
204147,4,27.6
204150,4,27.57
204152,3,10.5
204155,1,39.2
204156,0,201.62
204160,3,25.12
204163,0,92.38
204164,3,10.5
204165,0,92.74
204166,3,10.5
204169,0,92.38
204172,1,129.95
204174,1,16.26
204194,2,42.25
204199,0,193.42
204201,0,193.42
204210,3,27.92
204211,2,27.92
204212,2,105.76
204213,0,156.11
204227,1,36.96
204228,1,36.96
204229,2,17.86
204230,2,142.66
204232,1,146.29
204237,1,36.96
204242,2,142.66
204243,1,17.86
204245,0,108.75
204246,2,16.26
204250,1,30.87
204253,0,99.8
204254,0,495.92
204257,0,193.42
204271,0,111.53
204280,1,37.74
204290,0,99.8
204291,1,115.84
204292,3,24.88
204294,1,15.81
204295,2,30.87
204299,1,144.54
204305,2,35.08
204308,1,17.58
204309,2,16.34
204320,1,34.52
204322,2,33.22
204329,4,32.23
204332,1,29.69
204343,3,26.13
204346,0,99.8
204348,0,201.62
204349,2,31.97
204350,0,92.74
204354,0,92.74
204357,1,146.29
204361,3,25.12
204366,2,467.66
204367,3,27.75
204371,1,34.52
204377,1,146.29
204378,0,245.14
204384,0,209.24
204386,0,209.82
204389,3,25.26
204391,0,96.43
204396,0,245.14
204402,0,111.53
204410,1,127.68
204415,1,33.02
204425,1,15.88
204428,0,96.43
204439,1,34.32
204440,2,34.32
204444,2,37.69
204447,1,129.42
204449,0,146.65
204450,0,235.33
204456,1,122.11
204461,3,22.79
204466,0,207.08
204467,0,87.74
204471,0,111.53
204474,1,121.75
204482,0,484.28
204484,0,101.59
204486,0,484.28
204495,3,25.47
204503,0,167.43
204510,0,495.92
204527,1,137.5
204528,0,102.29
204533,0,111.53
204534,3,28.14
204538,0,93.82
204539,3,14.77
204542,0,92.67
204545,3,25.34
204548,0,202.17
204561,2,15.88
204569,2,122.42
204576,1,24.31
204578,0,202.17
204583,1,146.29
204587,1,119.38
204588,2,30.0
204597,1,30.0
204604,0,101.18
204614,0,90.05
204616,0,235.33
204625,0,201.62
204626,2,31.97
204628,0,92.74
204632,1,121.75
204637,3,10.36
204638,2,37.74
204641,0,92.38
204643,0,202.17
204644,0,92.38
204645,0,190.65
204646,0,96.43
204652,2,22.31
204659,1,30.0
204665,0,90.6
204666,0,92.38
204674,0,90.6
204676,2,30.0
204692,0,111.53
204693,0,167.43
204697,3,24.84
204699,3,30.97
204712,1,31.48
204715,0,96.43
204719,0,90.6
204726,2,132.92
204727,2,142.66
204728,1,33.02
204729,1,37.74
204735,1,14.26
204741,0,202.17
204743,0,92.38
204746,3,25.47
204757,0,99.8
204758,1,130.65
204763,0,99.8
204768,2,35.08
204769,1,132.92
204775,0,201.89
204790,0,111.53
204791,0,90.6
204805,0,103.83
204811,0,101.18
204813,1,146.29
204816,0,103.83
204821,0,136.47
204833,0,96.43
204838,1,14.9
204840,0,111.53
204842,1,122.29
204853,1,37.74
204859,1,37.74
204863,0,245.14
204864,0,143.24
204866,2,16.34
204870,0,96.43
204873,2,17.58
204878,1,23.94
204879,1,119.57
204894,3,29.05
204900,0,205.1
204903,1,24.74
204911,1,32.39
204917,2,14.86
204929,0,245.14
204932,2,37.74
204938,3,30.32
204939,0,245.14
204950,0,131.15
204951,0,99.14
204963,0,245.14
204977,4,31.62
204979,0,111.53
204982,3,30.97
204983,0,102.3
204987,0,102.3
204988,0,101.57
204989,3,23.97
204993,0,102.3
204997,0,214.7
205001,2,25.75
205005,0,100.56
205010,0,100.56
205011,0,216.9
205013,2,25.75
205014,4,25.41
205017,0,113.31
205019,1,39.28
205033,2,34.32
205036,1,33.22
205038,0,110.35
205043,2,14.9
205046,2,22.59
205061,0,96.18
205063,1,129.51
205070,3,16.03
205073,2,31.32
205075,0,122.29
205079,0,201.62
205081,0,220.88
205085,0,204.59
205089,0,111.53
205095,0,245.14
205096,2,15.66
205098,1,15.95
205100,1,15.66
205104,3,25.34
205109,1,32.2
205116,1,34.01
205117,0,111.53
205127,0,102.3
205129,0,167.43
205130,0,214.7
205139,3,22.29
205142,0,214.7
205145,1,37.74
205146,0,111.53
205149,0,245.14
205151,0,111.53
205155,2,34.52
205162,3,8.7
205180,0,92.67
205181,0,200.63
205185,1,122.42
205186,0,92.67
205191,2,32.2
205192,0,92.67
205194,3,22.99
205195,1,122.42
205207,0,102.3
205214,1,37.74
205226,0,102.3
205228,0,245.14
205229,1,37.74
205232,1,28.88
205234,1,15.95
205237,1,34.01
205245,3,8.55
205253,1,34.01
205255,0,102.3
205263,1,32.39
205271,1,151.11
205298,0,111.53
205299,1,37.74
205312,3,27.13
205322,0,216.9
205323,2,16.03
205330,3,16.03
205334,1,33.02
205345,0,131.02
205357,3,25.34
205360,0,92.67
205361,0,200.63
205369,3,25.34
205371,1,14.77
205381,0,245.14
205383,1,146.29
205399,0,111.53
205403,1,146.29
205404,1,33.02
205407,1,37.74
205411,0,111.53
205414,1,146.29
205425,1,32.39
205434,1,31.97
205436,0,195.11
205437,2,31.97
205442,2,20.29
205443,0,101.59
205444,1,37.74
205456,3,25.15
205457,0,209.24
205460,2,146.29
205472,2,17.86
205483,2,28.88
205486,1,37.74
205494,1,36.96
205496,0,236.0
205504,1,143.24
205509,0,209.24
205517,0,208.21
205519,2,38.2
205522,0,97.37
205528,0,97.37
205529,1,37.15
205536,1,37.77
205539,0,208.21
205552,2,37.77
205558,0,99.8
205561,1,15.81
205566,0,96.43
205578,0,97.37
205584,1,45.08
205592,0,217.91
205596,0,99.8
205604,0,92.38
205606,0,92.38
205607,0,92.38
205609,1,31.88
205618,0,92.38
205620,0,92.38
205621,1,31.88
205625,1,121.75
205629,0,92.38
205631,1,31.88
205632,3,22.71
205640,0,202.17
205646,2,31.88
205655,0,92.38
205668,0,92.38
205671,1,31.88
205677,1,31.88
205682,0,92.38
205686,0,92.38
205699,1,31.88
205702,1,121.75
205709,0,202.17
205710,4,23.19
205714,0,202.17
205721,0,202.17
205722,2,53.77
205726,0,202.17
205734,0,92.38
205738,0,92.38
205740,3,25.47
205744,0,202.17
205747,1,31.88
205749,0,202.17
205755,2,31.88
205756,0,202.17
205758,1,124.88
205762,1,38.2
205767,1,45.08
205776,2,124.88
205782,2,43.83
205788,1,45.08
205797,0,97.37
205813,0,144.25
205814,0,208.21
205815,0,97.37
205820,1,124.88
205825,2,209.24
205834,0,202.17
205835,1,31.88
205851,0,92.38
205856,2,121.75
205862,0,202.17
205880,0,92.38
205881,0,96.43
205884,1,33.02
205888,1,127.68
205897,2,22.71
205900,0,202.17
205902,1,121.75
205905,1,31.88
205907,0,92.38
205913,0,92.38
205914,0,209.24
205915,1,15.88
205918,1,33.02
205923,3,25.47
205925,4,23.19
205927,1,127.68
205929,0,96.43
205935,0,92.38
205939,0,137.16
205953,2,31.88
205962,0,202.17
205966,1,15.88
205974,0,96.43
205975,0,96.43
205998,0,96.43
206002,0,137.16
206004,1,31.88
206006,1,33.02
206009,0,202.17
206016,0,137.16
206022,0,202.17
206028,0,92.38
206032,1,34.01
206035,0,102.3
206038,1,34.52
206040,0,99.8
206046,2,16.26
206051,2,24.94
206055,1,16.26
206056,1,16.26
206058,1,16.26
206062,3,16.26
206063,1,16.26
206064,3,16.26
206067,2,16.26
206069,1,24.94
206070,2,16.26
206073,1,144.71
206074,1,16.26
206079,1,16.26
206081,1,129.95
206089,1,16.26
206090,1,16.26
206091,1,16.26
206095,3,16.26
206104,2,16.26
206111,1,35.14
206120,3,25.47
206123,0,202.17
206124,0,217.91
206126,1,15.66
206127,0,202.57
206133,1,15.97
206138,0,92.38
206140,0,202.17
206141,1,31.88
206142,0,92.38
206151,1,31.88
206156,0,99.8
206159,1,119.57
206160,1,15.66
206161,1,15.66
206174,0,202.17
206183,1,130.83
206185,1,15.66
206187,0,223.07
206189,0,223.07
206194,0,223.07
206201,0,99.8
206203,0,202.17
206210,0,92.38
206213,0,202.17
206214,0,92.38
206215,0,92.38
206222,1,34.52
206228,1,15.81
206229,0,99.8
206230,1,130.65
206232,0,92.38
206234,0,92.38
206240,0,202.17
206243,0,92.38
206246,1,31.88
206268,0,214.7
206271,0,99.8
206272,1,34.52
206294,2,15.81
206304,0,214.7
206322,1,130.39
206324,0,117.84
206330,0,214.7
206331,1,15.88
206333,1,96.43
206335,0,99.8
206344,0,96.43
206347,0,217.91
206349,0,99.8
206354,1,34.52
206359,0,143.24
206361,1,33.02
206366,0,96.43
206370,3,10.36
206380,0,96.43
206382,1,33.02
206384,1,15.66
206387,1,130.65
206397,0,101.57
206399,2,15.97
206402,1,15.97
206405,1,15.66
206409,1,34.52
206421,1,16.26
206432,1,34.01
206436,0,102.3
206440,1,24.39
206447,1,130.65
206448,2,15.88
206451,2,33.02
206452,2,15.88
206453,0,96.43
206456,0,96.43
206459,2,48.4
206463,0,189.98
206464,2,116.64
206466,0,120.26
206468,1,46.18
206472,0,191.01
206473,0,124.35
206483,0,198.64
206485,0,191.01
206490,0,195.82
206495,2,114.11
206497,0,196.17
206500,3,22.14
206501,1,117.63
206502,0,118.82
206506,1,122.32
206510,1,21.66
206518,1,48.29
206522,1,49.08
206525,1,121.86
206534,0,218.18
206540,0,200.16
206545,3,22.92
206546,0,195.82
206557,1,126.11
206563,0,187.56
206565,2,117.62
206566,0,191.46
206583,0,124.54
206587,0,186.05
206596,1,130.66
206610,0,125.71
206614,0,126.31
206646,0,193.22
206650,0,122.41
206652,1,48.45
206655,0,131.62
206658,3,12.77
206665,2,116.84
206668,3,22.62
206677,1,52.02
206684,0,221.3
206689,0,124.14
206695,0,124.14
206698,2,119.27
206702,3,23.01
206704,1,48.4
206706,0,195.36
206713,0,195.36
206715,0,120.26
206719,0,189.98
206721,0,189.98
206726,2,116.64
206757,0,122.9
206759,1,121.54
206760,0,124.71
206763,2,24.98
206766,0,196.22
206769,0,124.35
206772,0,129.35
206775,1,117.22
206778,0,129.35
206779,4,36.45
206781,0,184.81
206783,0,140.68
206787,3,22.99
206794,1,46.56
206800,0,122.9
206806,2,21.66
206817,0,191.01
206825,0,196.17
206831,0,134.77
206840,3,12.7
206844,2,127.12
206850,2,48.29
206853,0,124.71
206864,1,120.4
206866,2,24.73
206871,1,48.49
206873,3,27.5
206882,0,133.35
206887,2,20.95
206894,2,115.01
206901,4,32.01
206911,0,124.71
206913,1,121.54
206918,1,120.4
206923,0,124.35
206932,0,137.28
206937,0,119.79
206942,0,125.71
206944,0,124.25
206949,0,135.52
206953,2,48.29
206956,0,133.33
206961,2,24.98
206965,1,49.15
206967,3,21.53
206968,0,195.82
206970,2,48.59
206976,1,46.38
206977,1,151.95
206981,0,220.96
206983,2,25.33
206984,0,196.17
206988,3,22.74
206996,0,126.31
207008,0,124.35
207010,0,184.81
207018,0,195.36
207021,0,124.14
207023,0,195.36
207029,0,124.14
207030,1,48.4
207041,0,124.14
207047,0,120.26
207051,0,120.26
207052,0,189.98
207061,0,120.26
207075,3,22.94
207077,4,32.39
207078,4,19.33
207079,1,49.95
207080,0,126.31
207092,0,124.21
207103,0,124.54
207112,0,121.5
207113,0,191.46
207116,0,195.82
207119,2,119.18
207132,0,131.62
207137,0,122.41
207139,1,48.45
207146,0,193.22
207151,0,190.87
207155,0,128.39
207163,1,47.79
207164,2,116.84
207167,0,221.3
207170,0,221.3
207177,3,46.27
207179,0,138.11
207191,4,20.91
207194,2,48.29
207197,1,49.29
207198,3,25.21
207204,0,125.81
207207,0,117.54
207228,0,120.55
207229,3,29.0
207233,0,206.37
207240,0,119.53
207244,0,196.17
207246,0,187.56
207253,0,193.93
207258,1,47.05
207265,0,126.31
207266,0,200.16
207268,1,48.29
207273,0,197.0
207277,3,22.87
207279,1,49.08
207281,0,124.54
207285,1,49.15
207297,1,28.06
207303,0,187.32
207306,0,124.21
207311,0,121.5
207315,0,125.71
207322,0,131.81
207333,0,124.35
207334,0,195.82
207336,2,21.16
207342,2,23.5
207353,0,128.58
207358,0,198.64
207363,0,187.32
207372,1,116.79
207374,1,48.13
207379,1,21.29
207382,0,127.12
207384,2,25.18
207388,2,119.0
207390,0,124.71
207395,0,124.54
207398,1,49.08
207417,1,20.39
207427,1,116.44
207432,1,117.62
207449,1,46.18
207453,2,49.15
207460,0,124.21
207462,0,121.5
207464,3,23.28
207470,0,193.22
207472,2,119.46
207473,0,122.41
207474,0,193.22
207479,1,119.46
207482,0,193.22
207483,0,122.41
207494,0,120.63
207507,0,190.87
207508,0,120.63
207519,0,221.3
207529,1,130.46
207542,0,131.64
207543,0,124.14
207544,2,48.4
207547,0,195.36
207549,0,124.14
207556,0,189.98
207575,1,116.64
207576,1,47.1
207600,0,191.46
207601,2,47.73
207606,0,198.64
207608,1,114.23
207610,3,24.41
207614,0,200.16
207621,1,119.0
207627,0,124.54
207631,0,124.35
207637,2,117.22
207641,0,125.09
207645,0,137.28
207651,2,119.78
207659,2,117.62
207662,0,125.71
207663,0,198.64
207686,0,131.81
207688,0,193.17
207698,0,196.22
207699,0,124.54
207702,0,124.35
207704,0,192.88
207708,0,187.32
207714,0,187.56
207718,0,186.05
207728,0,200.16
207730,0,126.31
207733,3,21.35
207736,0,197.0
207739,1,49.29
207741,0,124.71
207746,1,49.08
207752,0,124.35
207757,1,49.15
207760,2,119.18
207775,3,24.41
207776,0,193.17
207779,3,22.99
207782,0,124.21
207784,0,133.35
207785,0,118.82
207786,4,12.06
207788,0,187.56
207789,2,22.63
207790,2,20.95
207795,0,124.25
207798,0,119.53
207799,0,188.65
207803,2,25.18
207806,1,131.81
207807,2,119.0
207808,0,193.17
207810,0,124.71
207811,0,124.71
207816,0,124.35
207819,1,49.15
207821,2,46.38
207831,0,200.16
207840,1,48.91
207844,4,10.25
207845,4,10.25
207848,0,198.64
207850,1,49.84
207858,0,188.65
207865,0,193.17
207875,0,196.22
207878,0,124.54
207892,0,146.64
207896,1,119.78
207899,0,198.64
207905,0,133.33
207907,0,124.71
207916,2,49.15
207923,0,206.33
207926,0,124.21
207932,3,23.28
207942,0,122.41
207945,2,21.44
207948,0,193.22
207957,0,122.41
207958,3,12.77
207960,2,48.45
207965,0,193.22
207969,1,128.39
207974,2,21.25
207979,0,190.87
207980,0,120.63
207982,2,47.79
207986,3,10.08
207993,2,138.97
207997,0,221.3
208015,0,195.36
208019,0,124.14
208021,0,195.36
208026,3,23.01
208031,0,195.36
208037,0,128.82
208041,0,120.26
208045,0,189.98
208047,2,47.1
208058,0,189.98
208059,0,120.26
208060,0,126.31
208061,0,200.16
208071,2,48.96
208076,2,117.63
208089,0,126.31
208093,1,121.54
208096,1,49.08
208098,0,125.81
208108,0,129.35
208112,1,114.23
208116,0,138.13
208117,1,137.62
208120,0,137.28
208133,0,121.5
208139,1,48.13
208140,0,122.02
208144,1,48.13
208146,1,21.75
208151,0,119.7
208159,1,131.81
208169,0,196.22
208172,0,186.05
208177,0,192.88
208181,3,21.67
208198,0,187.56
208205,3,23.28
208211,0,124.04
208216,2,127.12
