id,zone_1_power
48473,27777.94677
48474,27273.0038
48475,26993.15589
48476,27236.5019
48477,26999.23954
48478,27060.07605
48479,27017.49049
48480,26950.57034
48481,26920.15209
48482,26993.15589
48483,27187.8327
48484,27796.19772
48485,28149.04943
48486,28982.50951
48487,30789.35361
48488,33746.0076
48489,35899.61977
48490,36587.07224
48491,36793.91635
48492,36696.57795
48493,36507.98479
48494,36489.73384
48495,36708.74525
48496,36842.58555
48497,37006.84411
48498,37426.61597
48499,37742.96578
48500,37907.22433
48501,37858.55513
48502,37749.04943
48503,37742.96578
48504,37828.13688
48505,37846.38783
48506,37609.12548
48507,37396.19772
48508,37250.19011
48509,37025.09506
48510,36830.41825
48511,36526.23574
48512,35923.95437
48513,35461.59696
48514,35090.4943
48515,34828.89734
48516,34244.86692
48517,33563.4981
48518,32955.13308
48519,32097.3384
48520,31598.47909
48521,30783.26996
48522,29980.22814
48523,29213.68821
48524,28507.98479
48525,27631.93916
48526,26962.73764
48527,26494.29658
48528,25788.59316
48529,25545.24715
48530,25058.55513
48531,24596.19772
48532,24243.34601
48533,23543.72624
48534,23263.87833
48535,22996.19772
48536,22758.93536
48537,22326.9962
48538,22211.40684
48539,21992.39544
48540,21730.79848
48541,21755.13308
48542,21536.12167
48543,21542.20532
48544,21134.60076
48545,21061.59696
48546,20757.41445
48547,20958.1749
48548,20587.07224
48549,20629.65779
48550,20739.1635
48551,20879.08745
48552,20873.0038
48553,20793.91635
48554,20836.5019
48555,20982.50951
48556,20909.5057
48557,21146.76806
48558,21353.61217
48559,21274.52471
48560,21676.04563
48561,22180.98859
48562,22941.44487
48563,22911.02662
48564,22783.26996
48565,22850.19011
48566,22947.52852
48567,22576.42586
48568,21852.47148
48569,21073.76426
48570,21523.95437
48571,21931.55894
48572,22253.9924
48573,22290.4943
48574,21998.47909
48575,21949.80989
48576,22813.68821
48577,23464.63878
48578,24358.93536
48579,24730.03802
48580,25161.97719
48581,25380.98859
48582,26013.68821
48583,26512.54753
48584,26999.23954
48585,27297.3384
48586,27656.27376
48587,28039.54373
48588,28769.58175
48589,29347.52852
48590,29414.44867
48591,29925.47529
48592,30460.8365
48593,30856.27376
48594,30765.01901
48595,31032.69962
48596,31093.53612
48597,31050.95057
48598,31160.45627
48599,31452.47148
48600,31434.22053
48601,31738.40304
48602,31914.8289
48603,31805.32319
48604,31945.24715
48605,31987.8327
48606,32000.0
48607,31762.73764
48608,31482.88973
48609,31355.13308
48610,31050.95057
48611,31063.11787
48612,31568.06084
48613,31537.64259
48614,31561.97719
48615,31470.72243
48616,31422.05323
48617,31117.87072
48618,30862.35741
48619,31123.95437
48620,30984.03042
48621,30850.19011
48622,30795.43726
48623,30777.18631
48624,30552.09125
48625,30783.26996
48626,30698.09886
48627,30923.19392
48628,31482.88973
48629,31920.91255
48630,32669.20152
48631,34688.97338
48632,37779.46768
48633,39847.90875
48634,40219.01141
48635,40249.42966
48636,39811.40684
48637,39853.9924
48638,39732.31939
48639,39744.48669
48640,39780.98859
48641,39482.88973
48642,39422.05323
48643,39415.96958
48644,39294.29658
48645,38850.19011
48646,38619.01141
48647,38685.93156
48648,38533.8403
48649,38825.85551
48650,39008.36502
48651,38947.52852
48652,38795.43726
48653,38229.65779
48654,37852.47148
48655,37475.28517
48656,36641.8251
48657,36069.96198
48658,35528.51711
48659,35510.26616
48660,35102.6616
48661,34567.30038
48662,33648.6692
48663,33283.65019
48664,32358.93536
48665,31318.63118
48666,30692.01521
48667,29888.97338
48668,29006.84411
48669,28422.81369
48670,27723.19392
48671,26974.90494
48672,26390.87452
48673,25837.26236
48674,25332.31939
48675,24657.03422
48676,24450.19011
48677,24030.41825
48678,23714.06844
48679,23306.46388
48680,23203.04183
48681,22758.93536
48682,22594.67681
48683,22272.24335
48684,22199.23954
48685,22156.65399
48686,22101.90114
48687,21919.39163
48688,21755.13308
48689,21475.28517
48690,21530.03802
48691,21274.52471
48692,21256.27376
48693,21365.77947
48694,21098.09886
48695,21061.59696
48696,21189.35361
48697,21213.68821
48698,21195.43726
48699,21116.34981
48700,21116.34981
48701,21347.52852
48702,21481.36882
48703,21694.29658
48704,21749.04943
48705,22138.40304
48706,23111.78707
48707,22990.11407
48708,22996.19772
48709,23093.53612
48710,23117.87072
48711,23105.70342
48712,22655.51331
48713,21876.80608
48714,22223.57414
48715,22619.01141
48716,23087.45247
48717,23148.28897
48718,22722.43346
48719,22491.25475
48720,23568.06084
48721,24334.60076
48722,24815.20913
48723,25161.97719
48724,25399.23954
48725,25867.68061
48726,26366.53992
48727,26768.06084
48728,27066.1597
48729,27887.45247
48730,28392.39544
48731,28842.58555
48732,29171.10266
48733,29432.69962
48734,29858.55513
48735,30387.8327
48736,30473.0038
48737,30959.69582
48738,31507.22433
48739,31677.56654
48740,31634.98099
48741,31732.31939
48742,32079.08745
48743,32006.08365
48744,31951.3308
48745,32018.25095
48746,32212.92776
48747,32285.93156
48748,32541.44487
48749,32413.68821
48750,32389.35361
48751,32316.34981
48752,32133.8403
48753,31866.1597
48754,31476.80608
48755,31434.22053
48756,31482.88973
48757,31616.73004
48758,31507.22433
48759,31841.8251
48760,31671.48289
48761,31422.05323
48762,31276.04563
48763,30917.11027
48764,30765.01901
48765,30594.67681
48766,30217.49049
48767,30132.31939
48768,29961.97719
48769,30260.07605
48770,30448.6692
48771,31020.53232
48772,31525.47529
48773,31853.9924
48774,32383.26996
48775,34062.35741
48776,37104.18251
48777,39136.12167
48778,39920.91255
48779,40000.0
48780,39780.98859
48781,39835.74144
48782,39829.65779
48783,39884.41065
48784,39464.63878
48785,39537.64259
48786,39482.88973
48787,39276.04563
48788,39093.53612
48789,38923.19392
48790,38758.93536
48791,38716.34981
48792,38606.84411
48793,38898.85932
48794,38996.19772
48795,38789.35361
48796,38576.42586
48797,38004.56274
48798,37603.04183
48799,37341.44487
48800,36860.8365
48801,36428.89734
48802,35893.53612
48803,35759.69582
48804,35461.59696
48805,34798.47909
48806,33983.26996
48807,33143.72624
48808,32450.19011
48809,31787.07224
48810,30880.60837
48811,30089.73384
48812,29621.29278
48813,28599.23954
48814,27838.78327
48815,27090.4943
48816,26415.20913
48817,25673.0038
48818,25466.1597
48819,25076.80608
48820,24328.51711
48821,24231.17871
48822,23799.23954
48823,23452.47148
48824,23008.36502
48825,22904.94297
48826,22704.18251
48827,22424.3346
48828,22229.65779
48829,21919.39163
48830,21548.28897
48831,21651.71103
48832,21420.53232
48833,21371.86312
48834,21128.51711
48835,21219.77186
48836,21104.18251
48837,21049.42966
48838,21116.34981
48839,21177.18631
48840,21225.85551
48841,21158.93536
48842,21244.10646
48843,21213.68821
48844,21286.69202
48845,21511.78707
48846,21779.46768
48847,21785.55133
48848,21736.88213
48849,22022.81369
48850,22831.93916
48851,22692.01521
48852,22600.76046
48853,22892.77567
48854,23190.87452
48855,23245.62738
48856,22594.67681
48857,21870.72243
48858,22071.48289
48859,22223.57414
48860,22533.8403
48861,22807.60456
48862,22582.50951
48863,22430.41825
48864,22911.02662
48865,23683.65019
48866,24395.43726
48867,25009.88593
48868,25569.58175
48869,25831.17871
48870,26208.36502
48871,27090.4943
48872,27692.77567
48873,27844.86692
48874,28441.06464
48875,28489.73384
48876,28885.1711
48877,28964.25856
48878,29244.10646
48879,29858.55513
48880,30083.65019
48881,30320.91255
48882,30247.90875
48883,30558.1749
48884,30856.27376
48885,31105.70342
48886,31178.70722
48887,31288.21293
48888,31160.45627
48889,31513.30798
48890,31714.06844
48891,31568.06084
48892,31768.82129
48893,32024.3346
48894,32054.75285
48895,32079.08745
48896,31957.41445
48897,31926.9962
48898,31823.57414
48899,31793.15589
48900,31738.40304
48901,31908.74525
48902,31799.23954
48903,31470.72243
48904,31470.72243
48905,31251.71103
48906,30941.44487
48907,30856.27376
48908,30746.76806
48909,30667.68061
48910,30485.1711
48911,30150.57034
48912,30083.65019
48913,30454.75285
48914,30460.8365
48915,30898.85932
48916,31507.22433
48917,31707.98479
48918,32565.77947
48919,34275.28517
48920,37444.86692
48921,39288.21293
48922,39768.82129
48923,39847.90875
48924,39872.24335
48925,39841.8251
48926,39829.65779
48927,39951.3308
48928,39787.07224
48929,39592.39544
48930,39634.98099
48931,39568.06084
48932,39610.64639
48933,39154.37262
48934,38838.02281
48935,38667.68061
48936,38412.1673
48937,38941.44487
48938,39069.20152
48939,38947.52852
48940,38655.51331
48941,38053.23194
48942,37609.12548
48943,37475.28517
48944,37073.76426
48945,36599.23954
48946,36173.38403
48947,36045.62738
48948,35631.93916
48949,35053.9924
48950,34330.03802
48951,33648.6692
48952,32736.12167
48953,32048.6692
48954,31081.36882
48955,30193.15589
48956,29304.94297
48957,28422.81369
48958,27850.95057
48959,27260.8365
48960,26476.04563
48961,25861.59696
48962,25253.23194
48963,24876.04563
48964,24438.02281
48965,24091.25475
48966,23415.96958
48967,23257.79468
48968,22947.52852
48969,22728.51711
48970,22473.0038
48971,22187.07224
48972,22083.65019
48973,21785.55133
48974,21298.85932
48975,20599.23954
48976,20678.327
48977,21000.76046
48978,20879.08745
48979,20842.58555
48980,20921.673
48981,20830.41825
48982,20556.65399
48983,20848.6692
48984,20976.42586
48985,20848.6692
48986,20866.92015
48987,21092.01521
48988,20958.1749
48989,21043.34601
48990,21256.27376
48991,21292.77567
48992,21183.26996
48993,21511.78707
48994,22369.58175
48995,22485.1711
48996,22351.3308
48997,22284.41065
48998,22765.01901
48999,22844.10646
49000,22637.26236
49001,21615.20913
49002,21815.96958
49003,22120.15209
49004,22345.24715
49005,22393.91635
49006,22180.98859
49007,21992.39544
49008,22917.11027
49009,23446.38783
49010,24158.1749
49011,24444.10646
49012,25058.55513
49013,25423.57414
49014,26141.44487
49015,26816.73004
49016,27193.91635
49017,28051.71103
49018,28155.13308
49019,28684.41065
49020,28647.90875
49021,29231.93916
49022,29603.04183
49023,30028.89734
49024,30266.1597
49025,30278.327
49026,30466.92015
49027,31130.03802
49028,31184.79087
49029,31330.79848
49030,31689.73384
49031,31647.14829
49032,31282.12928
49033,31707.98479
49034,31817.49049
49035,31634.98099
49036,31744.48669
49037,31592.39544
49038,31324.71483
49039,31057.03422
49040,31002.28137
49041,31069.20152
49042,30692.01521
49043,30424.3346
49044,30789.35361
49045,30734.60076
49046,30692.01521
49047,30710.26616
49048,30880.60837
49049,30466.92015
49050,30144.48669
49051,30339.1635
49052,30296.57795
49053,30041.06464
49054,29931.55894
49055,29961.97719
49056,29925.47529
49057,29955.89354
49058,30253.9924
49059,30466.92015
49060,31105.70342
49061,31835.74144
49062,32796.95817
49063,34378.70722
49064,37469.20152
49065,39555.89354
49066,40091.25475
49067,40225.09506
49068,40030.41825
49069,40085.1711
49070,40079.08745
49071,40012.1673
49072,39981.74905
49073,39939.1635
49074,39884.41065
49075,39890.4943
49076,39422.05323
49077,39209.12548
49078,38813.68821
49079,38758.93536
49080,38625.09506
49081,39057.03422
49082,39038.78327
49083,38984.03042
49084,38771.10266
49085,38448.6692
49086,37828.13688
49087,37615.20913
49088,37256.27376
49089,36726.9962
49090,36136.88213
49091,35893.53612
49092,35157.41445
49093,34737.64259
49094,34342.20532
49095,33709.5057
49096,33003.80228
49097,32030.41825
49098,31184.79087
49099,30473.0038
49100,29651.71103
49101,28970.34221
49102,28234.22053
49103,27406.84411
49104,26768.06084
49105,26208.36502
49106,25654.75285
49107,25210.64639
49108,24748.28897
49109,24401.52091
49110,24073.0038
49111,23750.57034
49112,23403.80228
49113,23050.95057
49114,22990.11407
49115,22740.68441
49116,22430.41825
49117,22320.91255
49118,21864.63878
49119,21633.46008
49120,21493.53612
49121,21426.61597
49122,21183.26996
49123,21116.34981
49124,21073.76426
49125,20830.41825
49126,20824.3346
49127,20952.09125
49128,21092.01521
49129,20964.25856
49130,21092.01521
49131,21122.43346
49132,21067.68061
49133,21286.69202
49134,21450.95057
49135,21536.12167
49136,21444.86692
49137,21469.20152
49138,22381.74905
49139,22424.3346
49140,22266.1597
49141,22381.74905
49142,22533.8403
49143,22819.77186
49144,22509.5057
49145,21773.38403
49146,21864.63878
49147,22320.91255
49148,22406.08365
49149,22363.4981
49150,22180.98859
49151,22144.48669
49152,22576.42586
49153,23342.96578
49154,24115.58935
49155,24723.95437
49156,25168.06084
49157,25435.74144
49158,25666.92015
49159,26725.47529
49160,27035.74144
49161,27382.50951
49162,27589.35361
49163,28228.13688
49164,28891.25475
49165,29262.35741
49166,29317.11027
49167,29676.04563
49168,30028.89734
49169,30126.23574
49170,30515.58935
49171,30546.0076
49172,30825.85551
49173,31117.87072
49174,31397.71863
49175,31178.70722
49176,30539.92395
49177,29803.80228
49178,30150.57034
49179,29968.06084
49180,30053.23194
49181,29968.06084
49182,30095.81749
49183,30460.8365
49184,30612.92776
49185,30381.74905
49186,30521.673
49187,30296.57795
49188,30095.81749
49189,30211.40684
49190,30101.90114
49191,29992.39544
49192,30193.15589
49193,30101.90114
49194,29384.03042
49195,29676.04563
49196,29949.80989
49197,29828.13688
49198,29639.54373
49199,29414.44867
49200,29590.87452
49201,29548.28897
49202,29542.20532
49203,30156.65399
49204,30515.58935
49205,30959.69582
49206,31750.57034
49207,33435.74144
49208,36288.97338
49209,38655.51331
49210,39245.62738
49211,39288.21293
49212,38953.61217
49213,39111.78707
49214,39166.53992
49215,39288.21293
49216,39349.04943
49217,39184.79087
49218,38904.94297
49219,38947.52852
49220,38850.19011
49221,38600.76046
49222,38363.4981
49223,38430.41825
49224,38326.9962
49225,38844.10646
49226,39032.69962
49227,38649.42966
49228,38308.74525
49229,38071.48289
49230,37603.04183
49231,37055.51331
49232,36860.8365
49233,36325.47529
49234,36203.80228
49235,35966.53992
49236,35558.93536
49237,35163.4981
49238,34427.37643
49239,33928.51711
49240,33228.89734
49241,32444.10646
49242,31787.07224
49243,31075.28517
49244,30509.5057
49245,29736.88213
49246,28647.90875
49247,27850.95057
49248,27248.6692
49249,26859.31559
49250,26257.03422
49251,25709.5057
49252,25198.47909
49253,24784.79087
49254,24249.42966
49255,23774.90494
49256,23440.30418
49257,23470.72243
49258,23075.28517
49259,22485.1711
49260,22351.3308
49261,22132.31939
49262,21694.29658
49263,21505.70342
49264,21329.27757
49265,21152.85171
49266,21335.36122
49267,21177.18631
49268,21262.35741
49269,21110.26616
49270,20958.1749
49271,20897.3384
49272,20933.8403
49273,20854.75285
49274,20946.0076
49275,20921.673
49276,21025.09506
49277,21262.35741
49278,21140.68441
49279,21201.52091
49280,21335.36122
49281,21487.45247
49282,22442.58555
49283,22765.01901
49284,22436.5019
49285,22497.3384
49286,22643.34601
49287,22400.0
49288,21767.30038
49289,20848.6692
49290,20465.39924
49291,20593.15589
49292,20842.58555
49293,21031.17871
49294,20982.50951
49295,21292.77567
49296,21992.39544
49297,22187.07224
49298,22825.85551
49299,23349.04943
49300,23866.1597
49301,24158.1749
49302,25125.47529
49303,26153.61217
49304,26603.80228
49305,27011.40684
49306,27504.18251
49307,27905.70342
49308,28063.87833
49309,28514.06844
49310,28946.0076
49311,29548.28897
49312,30120.15209
49313,30363.4981
49314,30515.58935
49315,30734.60076
49316,30789.35361
49317,30947.52852
49318,31282.12928
49319,31215.20913
49320,31622.81369
49321,31409.88593
49322,31780.98859
49323,32066.92015
49324,32511.02662
49325,32486.69202
49326,32638.78327
49327,32626.61597
49328,32401.52091
49329,32334.60076
49330,32249.42966
49331,31914.8289
49332,31908.74525
49333,31908.74525
49334,31677.56654
49335,31555.89354
49336,31184.79087
49337,31288.21293
49338,31318.63118
49339,31422.05323
49340,31002.28137
49341,30844.10646
49342,30667.68061
49343,30892.77567
49344,30789.35361
49345,30880.60837
49346,31026.61597
49347,31458.55513
49348,32152.09125
49349,32711.78707
49350,33295.81749
49351,34804.56274
49352,37292.77567
49353,38996.19772
49354,39628.89734
49355,39409.88593
49356,39525.47529
49357,39367.30038
49358,39367.30038
49359,39434.22053
49360,39379.46768
49361,39111.78707
49362,38929.27757
49363,39233.46008
49364,38862.35741
49365,39038.78327
49366,38758.93536
49367,38491.25475
49368,38503.42205
49369,38406.08365
49370,38211.40684
49371,38138.40304
49372,38241.8251
49373,37676.04563
49374,37438.78327
49375,37219.77186
49376,36939.92395
49377,36635.74144
49378,36422.81369
49379,36282.88973
49380,35905.70342
49381,35431.17871
49382,34780.22814
49383,34348.28897
49384,33709.5057
49385,33204.56274
49386,32200.76046
49387,31507.22433
49388,30831.93916
49389,30010.64639
49390,29359.69582
49391,28623.57414
49392,27735.36122
49393,27455.51331
49394,26859.31559
49395,26293.53612
49396,25794.67681
49397,25314.06844
49398,24711.78707
49399,24237.26236
49400,24115.58935
49401,23860.07605
49402,23507.22433
49403,23403.80228
49404,23142.20532
49405,22582.50951
49406,22485.1711
49407,22357.41445
49408,22223.57414
49409,22089.73384
49410,21791.63498
49411,21615.20913
49412,21207.60456
49413,20915.58935
49414,20745.24715
49415,20787.8327
49416,20812.1673
49417,21000.76046
49418,20946.0076
49419,21262.35741
49420,21317.11027
49421,21359.69582
49422,21189.35361
49423,21286.69202
49424,21280.60837
49425,21463.11787
49426,22156.65399
49427,22333.07985
49428,22077.56654
49429,22065.39924
49430,22132.31939
49431,22022.81369
49432,21152.85171
49433,19850.95057
49434,18719.39163
49435,18500.38023
49436,18196.19772
49437,18323.95437
49438,18482.12928
49439,18622.05323
49440,18920.15209
49441,19315.58935
49442,19923.95437
49443,20209.88593
49444,20757.41445
49445,21146.76806
49446,21986.31179
49447,22466.92015
49448,23276.04563
49449,24139.92395
49450,24614.44867
49451,25466.1597
49452,26281.36882
49453,27017.49049
49454,27619.77186
49455,28015.20913
49456,28349.80989
49457,28653.9924
49458,29384.03042
49459,29627.37643
49460,29998.47909
49461,30290.4943
49462,30278.327
49463,30302.6616
49464,30059.31559
49465,30053.23194
49466,29961.97719
49467,29499.61977
49468,29122.43346
49469,29280.60837
49470,29408.36502
49471,29292.77567
49472,29079.84791
49473,29225.85551
49474,29201.52091
49475,29341.44487
49476,29493.53612
49477,29554.37262
49478,29651.71103
49479,29304.94297
49480,28751.3308
49481,28538.40304
49482,28361.97719
49483,28069.96198
49484,28325.47529
49485,28228.13688
49486,28009.12548
49487,27784.03042
49488,27802.28137
49489,27650.19011
49490,27753.61217
49491,27869.20152
49492,28386.31179
49493,29213.68821
49494,29895.05703
49495,31306.46388
49496,34275.28517
49497,36258.55513
49498,37012.92776
49499,37286.69202
49500,37347.52852
49501,37231.93916
49502,37037.26236
49503,37274.52471
49504,37231.93916
49505,37487.45247
49506,37578.70722
49507,37901.14068
49508,37846.38783
49509,37846.38783
49510,37700.38023
49511,37974.14449
49512,38199.23954
49513,37961.97719
49514,37499.61977
49515,37426.61597
49516,37390.11407
49517,37019.01141
49518,36793.91635
49519,36684.41065
49520,36380.22814
49521,36203.80228
49522,35674.52471
49523,35370.34221
49524,35035.74144
49525,34603.80228
49526,33958.93536
49527,33277.56654
49528,32462.35741
49529,31689.73384
49530,31215.20913
49531,30491.25475
49532,29955.89354
49533,29183.26996
49534,28313.30798
49535,27857.03422
49536,27327.75665
49537,26488.21293
49538,25788.59316
49539,25295.81749
49540,24863.87833
49541,24425.85551
49542,24109.5057
49543,23829.65779
49544,23622.81369
49545,23105.70342
49546,23032.69962
49547,22789.35361
49548,22619.01141
49549,22205.32319
49550,22059.31559
49551,22047.14829
49552,23026.61597
49553,23123.95437
49554,23050.95057
49555,22844.10646
49556,22892.77567
49557,22594.67681
49558,22053.23194
49559,22114.06844
49560,22278.327
49561,22454.75285
49562,22856.27376
49563,22229.65779
49564,21791.63498
49565,21663.87833
49566,21797.71863
49567,21596.95817
49568,21584.79087
49569,21797.71863
49570,22509.5057
49571,22929.27757
49572,22996.19772
49573,22679.84791
49574,23282.12928
49575,23434.22053
49576,22758.93536
49577,21876.80608
49578,22132.31939
49579,23780.98859
49580,23926.9962
49581,24346.76806
49582,24292.01521
49583,24292.01521
49584,25393.15589
49585,26281.36882
49586,26816.73004
49587,27157.41445
49588,27473.76426
49589,28222.05323
49590,29073.76426
49591,28459.31559
49592,27717.11027
49593,28136.88213
49594,28660.07605
49595,28824.3346
49596,29463.11787
49597,29858.55513
49598,30491.25475
49599,30996.19772
49600,31245.62738
49601,31537.64259
49602,32030.41825
49603,32249.42966
49604,32796.95817
49605,33314.06844
49606,33344.48669
49607,33612.1673
49608,33928.51711
49609,34123.19392
49610,34111.02662
49611,34031.93916
49612,34378.70722
49613,34086.69202
49614,33916.34981
49615,33618.25095
49616,33168.06084
49617,32955.13308
49618,32772.62357
49619,32705.70342
49620,32620.53232
49621,32419.77186
49622,32060.8365
49623,31659.31559
49624,31555.89354
49625,31397.71863
49626,31434.22053
49627,31774.90494
49628,31884.41065
49629,31933.07985
49630,31659.31559
49631,31440.30418
49632,31063.11787
49633,30947.52852
49634,31196.95817
49635,30740.68441
49636,30333.07985
49637,30637.26236
49638,31458.55513
49639,33496.57795
49640,36106.46388
49641,38442.58555
49642,39190.87452
49643,39075.28517
49644,39306.46388
49645,39269.96198
49646,39294.29658
49647,39142.20532
49648,39184.79087
49649,38722.43346
49650,38649.42966
49651,39154.37262
49652,39872.24335
49653,39683.65019
49654,39385.55133
49655,39415.96958
49656,39215.20913
49657,39780.98859
49658,39580.22814
49659,39428.13688
49660,39081.36882
49661,38929.27757
49662,38393.91635
49663,38144.48669
49664,37949.80989
49665,37432.69962
49666,36769.58175
49667,36550.57034
49668,35893.53612
49669,35631.93916
49670,34761.97719
49671,34062.35741
49672,33265.39924
49673,32553.61217
49674,31853.9924
49675,31136.12167
49676,30460.8365
49677,29590.87452
49678,28593.15589
49679,27857.03422
49680,27169.58175
49681,26488.21293
49682,25867.68061
49683,25417.49049
49684,24967.30038
49685,24523.19392
49686,24206.84411
49687,24018.25095
49688,23628.89734
49689,23312.54753
49690,23026.61597
49691,22807.60456
49692,22582.50951
49693,22473.0038
49694,22363.4981
49695,22010.64639
49696,21949.80989
49697,21955.89354
49698,21901.14068
49699,21663.87833
49700,21590.87452
49701,21183.26996
49702,21055.51331
49703,20903.42205
49704,20848.6692
49705,21055.51331
49706,21061.59696
49707,21158.93536
49708,21341.44487
49709,21463.11787
49710,21590.87452
49711,21633.46008
49712,21669.96198
49713,21785.55133
49714,22326.9962
49715,22795.43726
49716,22558.1749
49717,22831.93916
49718,23044.86692
49719,23166.53992
49720,23020.53232
49721,22320.91255
49722,22314.8289
49723,22679.84791
49724,22558.1749
49725,22746.76806
49726,22339.1635
49727,22302.6616
49728,23172.62357
49729,23878.327
49730,24261.59696
49731,24395.43726
49732,25095.05703
49733,25545.24715
49734,26275.28517
49735,27285.1711
49736,27911.78707
49737,28441.06464
49738,28422.81369
49739,28696.57795
49740,29183.26996
49741,29901.14068
49742,30521.673
49743,30880.60837
49744,31154.37262
49745,31172.62357
49746,31586.31179
49747,31756.65399
49748,31975.6654
49749,32292.01521
49750,32304.18251
49751,32863.87833
49752,32809.12548
49753,33028.13688
49754,32869.96198
49755,32365.01901
49756,32425.85551
49757,32492.77567
49758,32097.3384
49759,32279.84791
49760,32371.10266
49761,32024.3346
49762,31847.90875
49763,31774.90494
49764,31981.74905
49765,31981.74905
49766,31993.91635
49767,31963.4981
49768,30588.59316
49769,30917.11027
49770,30619.01141
49771,30619.01141
49772,30564.25856
49773,30594.67681
49774,30193.15589
49775,30466.92015
49776,30582.50951
49777,30971.86312
49778,31209.12548
49779,31300.38023
49780,31853.9924
49781,32285.93156
49782,33131.55894
49783,34506.46388
49784,37134.60076
49785,39884.41065
49786,40152.09125
49787,40292.01521
49788,40298.09886
49789,40164.25856
49790,40146.0076
49791,40152.09125
49792,40121.673
49793,39939.1635
49794,39963.4981
49795,40048.6692
49796,40024.3346
49797,39355.13308
49798,38996.19772
49799,38758.93536
49800,38521.673
49801,38941.44487
49802,39081.36882
49803,38831.93916
49804,38850.19011
49805,38722.43346
49806,38466.92015
49807,38065.39924
49808,37371.86312
49809,36806.08365
49810,36057.79468
49811,35680.60837
49812,35200.0
49813,34682.88973
49814,34062.35741
49815,33149.80989
49816,32438.02281
49817,31568.06084
49818,30838.02281
49819,30205.32319
49820,29420.53232
49821,28410.64639
49822,27741.44487
49823,27254.75285
49824,26688.97338
49825,26074.52471
49826,25636.5019
49827,25125.47529
49828,24827.37643
49829,24395.43726
49830,23939.1635
49831,23586.31179
49832,23227.37643
49833,22984.03042
49834,22357.41445
49835,22132.31939
49836,21980.22814
49837,21706.46388
49838,21420.53232
49839,21262.35741
49840,21238.02281
49841,21158.93536
49842,21092.01521
49843,20733.07985
49844,20696.57795
49845,20562.73764
49846,20617.49049
49847,20647.90875
49848,20672.24335
49849,20653.9924
49850,20550.57034
49851,20568.82129
49852,20696.57795
49853,20763.4981
49854,20830.41825
49855,21006.84411
49856,21000.76046
49857,21152.85171
49858,21949.80989
49859,22637.26236
49860,22600.76046
49861,22904.94297
49862,23178.70722
49863,23306.46388
49864,23093.53612
49865,22363.4981
49866,22339.1635
49867,22929.27757
49868,23008.36502
49869,22923.19392
49870,22947.52852
49871,22807.60456
49872,23604.56274
49873,24036.5019
49874,24492.77567
49875,24815.20913
49876,25727.75665
49877,26165.77947
49878,26403.04183
49879,27053.9924
49880,27412.92776
49881,27948.28897
49882,28483.65019
49883,28410.64639
49884,29128.51711
49885,29590.87452
49886,30363.4981
49887,30698.09886
49888,30844.10646
49889,31318.63118
49890,31349.04943
49891,31324.71483
49892,31823.57414
49893,32182.50951
49894,32395.43726
49895,32285.93156
49896,32383.26996
49897,32456.27376
49898,32638.78327
49899,32346.76806
49900,32322.43346
49901,32389.35361
49902,32261.59696
49903,32146.0076
49904,32243.34601
49905,31860.07605
49906,32231.17871
49907,31829.65779
49908,31701.90114
49909,31111.78707
49910,31689.73384
49911,31428.13688
49912,31501.14068
49913,31403.80228
49914,31032.69962
49915,30953.61217
49916,31227.37643
49917,31020.53232
49918,30886.69202
49919,30771.10266
49920,30606.84411
49921,30783.26996
49922,30977.94677
49923,31282.12928
49924,31780.98859
49925,32279.84791
49926,32717.87072
49927,34488.21293
49928,36793.91635
49929,39458.55513
49930,40541.44487
49931,40748.28897
49932,40535.36122
49933,40492.77567
49934,40474.52471
49935,39987.8327
49936,40000.0
49937,40042.58555
49938,40188.59316
49939,40273.76426
49940,40206.84411
49941,40146.0076
49942,39866.1597
49943,39860.07605
49944,39671.48289
49945,39793.15589
49946,39829.65779
49947,39720.15209
49948,39391.63498
49949,39148.28897
49950,38807.60456
49951,38326.9962
49952,37785.55133
49953,37481.36882
49954,36745.24715
49955,36331.55894
49956,36051.71103
49957,35327.75665
49958,34713.30798
49959,34013.68821
49960,33131.55894
49961,32164.25856
49962,31276.04563
49963,30637.26236
49964,29913.30798
49965,28958.1749
49966,28161.21673
49967,27534.60076
49968,26938.40304
49969,26287.45247
49970,26007.60456
49971,25350.57034
49972,24949.04943
49973,24663.11787
49974,24334.60076
49975,23872.24335
49976,23537.64259
49977,23403.80228
49978,23227.37643
49979,22844.10646
49980,22339.1635
49981,21986.31179
49982,21858.55513
49983,21669.96198
49984,21505.70342
49985,21347.52852
49986,21128.51711
49987,20988.59316
49988,21006.84411
49989,21085.93156
49990,21025.09506
49991,20988.59316
49992,20970.34221
49993,21104.18251
49994,21098.09886
49995,21244.10646
49996,21444.86692
49997,21621.29278
49998,21828.13688
49999,21919.39163
50000,21961.97719
50001,22132.31939
50002,22679.84791
50003,23050.95057
50004,22673.76426
50005,22868.44106
50006,23026.61597
50007,23227.37643
50008,23002.28137
50009,22564.25856
50010,22649.42966
50011,22874.52471
50012,22856.27376
50013,22990.11407
50014,22704.18251
50015,22552.09125
50016,23245.62738
50017,23926.9962
50018,24559.69582
50019,24869.96198
50020,25654.75285
50021,26074.52471
50022,26676.80608
50023,27437.26236
50024,27850.95057
50025,28434.98099
50026,28818.25095
50027,29311.02662
50028,29864.63878
